city,state_id,county_name,lat,lng
Naches,WA,Yakima,46.7274,-120.6945
Summitview,WA,Yakima,46.598,-120.6514
Clover Creek,WA,Pierce,47.1404,-122.3827
Prosser,WA,Benton,46.2066,-119.7662
Naselle,WA,Pacific,46.365,-123.8013
Rock Island,WA,Douglas,47.3743,-120.1382
Goldendale,WA,Klickitat,45.8192,-120.8233
Maltby,WA,Snohomish,47.8027,-122.1044
Oak Harbor,WA,Island,48.2965,-122.6331
Tanglewilde,WA,Thurston,47.0512,-122.781
Endicott,WA,Whitman,46.9282,-117.6867
Mill Creek East,WA,Snohomish,47.8361,-122.1877
Maple Heights-Lake Desire,WA,King,47.4441,-122.0973
Midland,WA,Pierce,47.1734,-122.412
Kingston,WA,Kitsap,47.8014,-122.4989
Esperance,WA,Snohomish,47.7937,-122.3469
Grays River,WA,Wahkiakum,46.3608,-123.589
Sultan,WA,Snohomish,47.8708,-121.8044
La Grande,WA,Pierce,46.8199,-122.2962
Ritzville,WA,Adams,47.1254,-118.3808
Malott,WA,Okanogan,48.2919,-119.6954
Coulee City,WA,Grant,47.612,-119.2892
Raymond,WA,Pacific,46.6838,-123.738
Wollochet,WA,Pierce,47.2828,-122.5769
Quincy,WA,Grant,47.2347,-119.8522
Walla Walla East,WA,Walla Walla,46.0517,-118.3024
Hamilton,WA,Skagit,48.5282,-121.9834
Woodinville,WA,King,47.7569,-122.1477
Bay Center,WA,Pacific,46.6211,-123.9533
Port Townsend,WA,Jefferson,48.122,-122.7872
Riverside,WA,Okanogan,48.5047,-119.5102
Woodway,WA,Snohomish,47.7903,-122.3851
Qui-nai-elt Village,WA,Grays Harbor,47.2502,-124.1903
Stevenson,WA,Skamania,45.6944,-121.8932
Ocean Park,WA,Pacific,46.4961,-124.0443
Port Angeles,WA,Clallam,48.1142,-123.4565
Bonney Lake,WA,Pierce,47.1789,-122.1698
Oroville,WA,Okanogan,48.942,-119.4304
Garrett,WA,Walla Walla,46.0633,-118.3876
Otis Orchards-East Farms,WA,Spokane,47.703,-117.0854
Warm Beach,WA,Snohomish,48.1649,-122.3442
Twin Lakes,WA,Ferry,48.2622,-118.359
Conway,WA,Skagit,48.3357,-122.3444
College Place,WA,Walla Walla,46.0418,-118.3879
Eastmont,WA,Snohomish,47.8968,-122.1817
Maple Falls,WA,Whatcom,48.9135,-122.1048
Ephrata,WA,Grant,47.3119,-119.5344
Buena,WA,Yakima,46.4299,-120.3176
Tumwater,WA,Thurston,46.989,-122.9173
Desert Aire,WA,Grant,46.6873,-119.9311
Lake Holm,WA,King,47.2986,-122.1335
Mukilteo,WA,Snohomish,47.9094,-122.3035
Twisp,WA,Okanogan,48.3618,-120.1169
Lake Shore,WA,Clark,45.6911,-122.6911
Keyport,WA,Kitsap,47.6993,-122.6232
Lake Stevens,WA,Snohomish,48.0029,-122.096
Starbuck,WA,Columbia,46.5182,-118.1245
Harrah,WA,Yakima,46.4071,-120.5422
Hansville,WA,Kitsap,47.8978,-122.5579
Carlsborg,WA,Clallam,48.0842,-123.1697
Yelm,WA,Thurston,46.9398,-122.6261
Fenwick Island,DE,Sussex,38.4603,-75.0542
Delmar,DE,Sussex,38.4651,-75.5552
Ardencroft,DE,New Castle,39.8056,-75.4862
Farmington,DE,Kent,38.8699,-75.579
Felton,DE,Kent,39.0127,-75.5764
Hartly,DE,Kent,39.1683,-75.7125
Pike Creek,DE,New Castle,39.7485,-75.6953
Millville,DE,Sussex,38.5353,-75.1287
Highland Acres,DE,Kent,39.1162,-75.5216
Rising Sun-Lebanon,DE,Kent,39.0999,-75.5048
Little Creek,DE,Kent,39.1661,-75.4481
Magnolia,DE,Kent,39.0714,-75.476
Greenville,DE,New Castle,39.7783,-75.6049
Elsmere,DE,New Castle,39.7385,-75.5946
Harrington,DE,Kent,38.9244,-75.5707
Seaford,DE,Sussex,38.6539,-75.6117
Dover Base Housing,DE,Kent,39.1179,-75.4839
Dagsboro,DE,Sussex,38.5466,-75.2467
Milford,DE,Sussex,38.9091,-75.4224
Bridgeville,DE,Sussex,38.7247,-75.6027
Bellefonte,DE,New Castle,39.7669,-75.4982
Smyrna,DE,Kent,39.2922,-75.6076
Wilmington Manor,DE,New Castle,39.6858,-75.5849
New Castle,DE,New Castle,39.6685,-75.5692
Bowers,DE,Kent,39.0602,-75.4021
Bethel,DE,Sussex,38.5706,-75.6194
Selbyville,DE,Sussex,38.4627,-75.2083
Houston,DE,Kent,38.9174,-75.5039
Woodside East,DE,Kent,39.0676,-75.5376
Viola,DE,Kent,39.0429,-75.5714
Dewey Beach,DE,Sussex,38.6958,-75.0749
Newport,DE,New Castle,39.7136,-75.6052
Bethany Beach,DE,Sussex,38.5391,-75.066
Edgemoor,DE,New Castle,39.7551,-75.507
Townsend,DE,New Castle,39.3968,-75.6945
Georgetown,DE,Sussex,38.6899,-75.3872
Kenton,DE,Kent,39.2272,-75.6646
Greenwood,DE,Sussex,38.8069,-75.5907
North Star,DE,New Castle,39.755,-75.7331
Slaughter Beach,DE,Sussex,38.9143,-75.3085
Middletown,DE,New Castle,39.4453,-75.7166
Blades,DE,Sussex,38.6353,-75.6024
Frederica,DE,Kent,39.008,-75.4667
Rehoboth Beach,DE,Sussex,38.7168,-75.0843
Milton,DE,Sussex,38.7751,-75.3104
Woodside,DE,Kent,39.0712,-75.5667
Bear,DE,New Castle,39.6188,-75.6804
Wilmington,DE,New Castle,39.7415,-75.5413
Pike Creek Valley,DE,New Castle,39.7296,-75.6993
Rodney Village,DE,Kent,39.1284,-75.5395
Henlopen Acres,DE,Sussex,38.7257,-75.0849
Frankford,DE,Sussex,38.5215,-75.2342
Millsboro,DE,Sussex,38.5865,-75.3019
Glasgow,DE,New Castle,39.6015,-75.7474
Clayton,DE,Kent,39.2846,-75.6364
Cheswold,DE,Kent,39.2189,-75.5883
Odessa,DE,New Castle,39.4562,-75.6605
Kent Acres,DE,Kent,39.1325,-75.516
St. Georges,DE,New Castle,39.5576,-75.6533
Ardentown,DE,New Castle,39.8081,-75.4807
Arden,DE,New Castle,39.8113,-75.4886
Ellendale,DE,Sussex,38.8103,-75.425
Lewes,DE,Sussex,38.7781,-75.1454
Laurel,DE,Sussex,38.5696,-75.5688
Brookside,DE,New Castle,39.6666,-75.7153
Wyoming,DE,Kent,39.1147,-75.5631
Claymont,DE,New Castle,39.8032,-75.4606
Newark,DE,New Castle,39.6776,-75.7573
Long Neck,DE,Sussex,38.62,-75.1511
Camden,DE,Kent,39.0992,-75.557
Leipsic,DE,Kent,39.243,-75.5155
Delaware City,DE,New Castle,39.5743,-75.5939
Ocean View,DE,Sussex,38.5357,-75.0991
South Bethany,DE,Sussex,38.5161,-75.0591
Hockessin,DE,New Castle,39.7837,-75.6815
Riverview,DE,Kent,39.0293,-75.5202
Dover,DE,Kent,39.161,-75.5203
Washington,DC,District of Columbia,38.9047,-77.0163
Stone Lake,WI,Washburn,45.8445,-91.5502
Nelson,WI,Buffalo,44.4214,-92.0044
Fennimore,WI,Grant,42.9793,-90.6491
Chenequa,WI,Waukesha,43.1229,-88.3838
Helenville,WI,Jefferson,43.0165,-88.6999
Tichigan,WI,Racine,42.8088,-88.215
Kekoskee,WI,Dodge,43.5271,-88.5615
Wonewoc,WI,Juneau,43.6531,-90.2239
St. Peter,WI,Fond du Lac,43.8377,-88.3465
Black River Falls,WI,Jackson,44.2981,-90.8419
Shiocton,WI,Outagamie,44.4449,-88.5768
Three Lakes,WI,Oneida,45.8047,-89.1708
Waldo,WI,Sheboygan,43.6766,-87.9478
North Prairie,WI,Waukesha,42.9357,-88.4038
Mattoon,WI,Shawano,45.0046,-89.0411
Almond,WI,Portage,44.2607,-89.4087
New Auburn,WI,Chippewa,45.1988,-91.5666
Hustisford,WI,Dodge,43.3442,-88.6033
Little Chute,WI,Outagamie,44.2895,-88.3199
Birnamwood,WI,Shawano,44.9319,-89.2094
Lodi,WI,Columbia,43.3154,-89.5367
Whitehall,WI,Trempealeau,44.3705,-91.3476
West Baraboo,WI,Sauk,43.4814,-89.7719
Lomira,WI,Dodge,43.5945,-88.4421
Brownsville,WI,Dodge,43.6145,-88.4952
Bloomer,WI,Chippewa,45.103,-91.4913
Wabeno,WI,Forest,45.4394,-88.6581
Whitewater,WI,Walworth,42.8372,-88.734
Reedsville,WI,Manitowoc,44.1525,-87.9517
Amherst,WI,Portage,44.4475,-89.2832
Monona,WI,Dane,43.054,-89.3334
River Falls,WI,Pierce,44.8608,-92.6244
Delavan,WI,Walworth,42.6281,-88.6324
Greendale,WI,Milwaukee,42.937,-88.0018
Couderay,WI,Sawyer,45.7976,-91.3005
Berlin,WI,Green Lake,43.9704,-88.9505
Grantsburg,WI,Burnett,45.7813,-92.6836
Burnett,WI,Dodge,43.5065,-88.7085
Lakewood,WI,Oconto,45.3006,-88.5146
Wausau,WI,Marathon,44.9615,-89.6457
Livingston,WI,Grant,42.9001,-90.4337
Hillsboro,WI,Vernon,43.6559,-90.3365
Exeland,WI,Sawyer,45.6669,-91.2425
Whitelaw,WI,Manitowoc,44.1452,-87.8281
East Troy,WI,Walworth,42.7848,-88.3973
Oconto,WI,Oconto,44.8918,-87.8692
Elkhorn,WI,Walworth,42.6711,-88.5377
Nashotah,WI,Waukesha,43.0938,-88.4037
Rewey,WI,Iowa,42.8419,-90.3961
Ferryville,WI,Crawford,43.3516,-91.0935
Neillsville,WI,Clark,44.5605,-90.5905
Sun Prairie,WI,Dane,43.1827,-89.2357
Wilton,WI,Monroe,43.8132,-90.5268
Eleva,WI,Trempealeau,44.5763,-91.4705
Menomonie,WI,Dunn,44.8893,-91.9084
Wales,WI,Waukesha,43.0042,-88.3739
Manitowoc,WI,Manitowoc,44.0991,-87.6811
Ashippun,WI,Dodge,43.2182,-88.5159
New Lisbon,WI,Juneau,43.8781,-90.1625
New Odanah,WI,Ashland,46.5986,-90.6618
Sauk City,WI,Sauk,43.2721,-89.7307
Pulcifer,WI,Shawano,44.8476,-88.3592
New Berlin,WI,Waukesha,42.9726,-88.1291
Milladore,WI,Wood,44.6057,-89.8549
Mason,WI,Bayfield,46.4354,-91.06
Oconomowoc Lake,WI,Waukesha,43.0975,-88.4521
Independence,WI,Trempealeau,44.3328,-91.4172
Maribel,WI,Manitowoc,44.2775,-87.8025
Oak Creek,WI,Milwaukee,42.8803,-87.9009
Van Dyne,WI,Fond du Lac,43.8862,-88.5012
Pence,WI,Iron,46.4104,-90.2695
Saukville,WI,Ozaukee,43.3847,-87.9439
Clyman,WI,Dodge,43.3116,-88.7231
Wild Rose,WI,Waushara,44.1788,-89.2442
Reedsburg,WI,Sauk,43.5346,-89.997
Patch Grove,WI,Grant,42.9406,-90.9725
Paddock Lake,WI,Kenosha,42.5707,-88.1044
New Holstein,WI,Calumet,43.9491,-88.0942
Lake Hallie,WI,Chippewa,44.8921,-91.42
Hewitt,WI,Wood,44.6425,-90.1048
Menomonee Falls,WI,Waukesha,43.1487,-88.1227
Eastman,WI,Crawford,43.1622,-91.0254
Pella,WI,Shawano,44.7426,-88.8224
Princeton,WI,Green Lake,43.8527,-89.1305
Melvina,WI,Monroe,43.8024,-90.7815
Peshtigo,WI,Marinette,45.0556,-87.7476
Lake Tomahawk,WI,Oneida,45.811,-89.5873
Long Lake,WI,Florence,45.8431,-88.6673
Maple Bluff,WI,Dane,43.1132,-89.3719
Mishicot,WI,Manitowoc,44.2303,-87.6422
Iron Ridge,WI,Dodge,43.3982,-88.532
Johnson Creek,WI,Jefferson,43.0812,-88.7702
Juneau,WI,Dodge,43.4053,-88.7041
Kohler,WI,Sheboygan,43.7364,-87.7795
Thornton,WI,Shawano,44.7984,-88.6917
Seymour,WI,Outagamie,44.5142,-88.3271
Brandon,WI,Fond du Lac,43.7352,-88.7822
Camp Douglas,WI,Juneau,43.9197,-90.2697
Hatley,WI,Marathon,44.8866,-89.3371
Lake Ripley,WI,Jefferson,43.0045,-88.9829
Bruce,WI,Rusk,45.459,-91.2734
Hammond,WI,St. Croix,44.9691,-92.4381
Maiden Rock,WI,Pierce,44.566,-92.3083
Wind Point,WI,Racine,42.7814,-87.7721
Minong,WI,Washburn,46.0978,-91.8263
Lewis,WI,Polk,45.7159,-92.3965
Arkdale,WI,Adams,44.0253,-89.8861
Wautoma,WI,Waushara,44.0667,-89.2916
Black Earth,WI,Dane,43.1344,-89.747
Kewaunee,WI,Kewaunee,44.4607,-87.5133
Cumberland,WI,Barron,45.5353,-92.0269
North Bay,WI,Racine,42.7644,-87.7812
Tilleda,WI,Shawano,44.8155,-88.9125
Iron Belt,WI,Iron,46.4031,-90.3193
Deerfield,WI,Dane,43.0492,-89.0762
DeForest,WI,Dane,43.2302,-89.3437
Fountain City,WI,Buffalo,44.1201,-91.6969
Bancroft,WI,Portage,44.3093,-89.5071
Rothschild,WI,Marathon,44.8761,-89.6173
Poy Sippi,WI,Waushara,44.136,-88.9963
New London,WI,Waupaca,44.395,-88.7394
Plum City,WI,Pierce,44.6338,-92.1918
Lancaster,WI,Grant,42.8474,-90.7065
Rockdale,WI,Dane,42.9717,-89.0318
Doylestown,WI,Columbia,43.4276,-89.1457
Wyeville,WI,Monroe,44.0279,-90.3861
Cassville,WI,Grant,42.715,-90.989
Wauwatosa,WI,Milwaukee,43.0615,-88.0347
Diaperville,WI,Ashland,46.606,-90.7101
Casco,WI,Kewaunee,44.5558,-87.6198
Theresa,WI,Dodge,43.5164,-88.454
Centuria,WI,Polk,45.4497,-92.5579
Caledonia,WI,Racine,42.7986,-87.8762
Mole Lake,WI,Forest,45.4859,-88.9823
Edgar,WI,Marathon,44.9229,-89.9626
Nekoosa,WI,Wood,44.3135,-89.9073
Sullivan,WI,Jefferson,43.0118,-88.5903
Greenleaf,WI,Brown,44.317,-88.0972
Tony,WI,Rusk,45.4804,-90.9971
Junction City,WI,Portage,44.593,-89.7679
Bohners Lake,WI,Racine,42.6241,-88.2879
Rockland,WI,La Crosse,43.9075,-90.9165
Boscobel,WI,Grant,43.1436,-90.6953
Chili,WI,Clark,44.6296,-90.3583
Kennan,WI,Price,45.5301,-90.5868
Plover,WI,Portage,44.4614,-89.5382
Hatfield,WI,Jackson,44.4164,-90.7409
Bell Center,WI,Crawford,43.2916,-90.8256
Antigo,WI,Langlade,45.1415,-89.1556
Rome,WI,Jefferson,42.9823,-88.6389
Spencer,WI,Marathon,44.7544,-90.2983
Lake Delton,WI,Sauk,43.5932,-89.7841
Hixton,WI,Jackson,44.3831,-91.0149
Cadott,WI,Chippewa,44.9502,-91.1532
Hingham,WI,Sheboygan,43.6465,-87.9151
Cornell,WI,Chippewa,45.1632,-91.1497
Port Wing,WI,Bayfield,46.7756,-91.3807
Oakdale,WI,Monroe,43.962,-90.3789
Sussex,WI,Waukesha,43.134,-88.2231
Galesville,WI,Trempealeau,44.0839,-91.358
Dellwood,WI,Adams,43.9545,-89.9341
Middle Village,WI,Menominee,44.9347,-88.7334
Cochrane,WI,Buffalo,44.2281,-91.8391
Muskego,WI,Waukesha,42.886,-88.1291
Greenwood,WI,Clark,44.7655,-90.5988
Whitefish Bay,WI,Milwaukee,43.1132,-87.9003
Altoona,WI,Eau Claire,44.803,-91.4387
Vesper,WI,Wood,44.4805,-89.9676
Rice Lake,WI,Barron,45.4863,-91.7447
Columbus,WI,Columbia,43.3354,-89.03
Campbellsport,WI,Fond du Lac,43.5976,-88.2813
New Post,WI,Sawyer,45.8965,-91.193
Warrens,WI,Monroe,44.1287,-90.5157
Marshall,WI,Dane,43.1726,-89.0614
Allenton,WI,Washington,43.4204,-88.3443
Brodhead,WI,Green,42.6168,-89.3756
Elk Mound,WI,Dunn,44.8744,-91.6863
Clam Lake,WI,Ashland,46.1579,-90.9056
Germantown,WI,Washington,43.2343,-88.1217
Bloomington,WI,Grant,42.8933,-90.9265
Crivitz,WI,Marinette,45.2337,-88.0066
Wittenberg,WI,Shawano,44.8269,-89.1664
Danbury,WI,Burnett,46.0088,-92.3777
Drummond,WI,Bayfield,46.3436,-91.25
Gilmanton,WI,Buffalo,44.4738,-91.6785
Mazomanie,WI,Dane,43.1731,-89.7954
Poynette,WI,Columbia,43.3922,-89.4058
Fairchild,WI,Eau Claire,44.6036,-90.9577
Elm Grove,WI,Waukesha,43.0479,-88.0867
Laona,WI,Forest,45.5597,-88.6697
Plymouth,WI,Sheboygan,43.7451,-87.9656
Port Washington,WI,Ozaukee,43.3847,-87.8852
Krakow,WI,Shawano,44.7585,-88.2611
Howards Grove,WI,Sheboygan,43.8261,-87.8232
Spring Green,WI,Sauk,43.1776,-90.0688
Mount Hope,WI,Grant,42.9697,-90.8596
Omro,WI,Winnebago,44.0391,-88.7378
Kaukauna,WI,Outagamie,44.2778,-88.2645
Woodman,WI,Grant,43.0925,-90.7977
Bellevue,WI,Brown,44.4593,-87.9554
Bluffview,WI,Sauk,43.3641,-89.773
Legend Lake,WI,Menominee,44.8909,-88.544
Cambria,WI,Columbia,43.5416,-89.1108
Fort Atkinson,WI,Jefferson,42.9253,-88.8441
Bay City,WI,Pierce,44.5872,-92.4574
River Hills,WI,Milwaukee,43.1717,-87.9353
Loyal,WI,Clark,44.7366,-90.4959
Fitchburg,WI,Dane,42.9859,-89.4255
Norwalk,WI,Monroe,43.8342,-90.6269
Chippewa Falls,WI,Chippewa,44.9359,-91.3902
Burlington,WI,Racine,42.6749,-88.2724
Appleton,WI,Outagamie,44.2774,-88.3894
Edgerton,WI,Rock,42.8386,-89.0698
Scandinavia,WI,Waupaca,44.4608,-89.146
Sturtevant,WI,Racine,42.6995,-87.9019
Knowlton,WI,Marathon,44.7189,-89.6803
Elroy,WI,Juneau,43.742,-90.2705
Rosholt,WI,Portage,44.63,-89.3052
Chilton,WI,Calumet,44.0293,-88.1625
Barneveld,WI,Iowa,43.0117,-89.8968
Arcadia,WI,Trempealeau,44.2486,-91.4921
Coon Valley,WI,Vernon,43.7024,-91.0112
Franklin,WI,Milwaukee,42.8854,-88.0104
Blue River,WI,Grant,43.1844,-90.5718
Montreal,WI,Iron,46.4312,-90.2382
West Bend,WI,Washington,43.4184,-88.1823
Elmwood Park,WI,Racine,42.6917,-87.8223
Athens,WI,Marathon,45.0349,-90.0792
New Richmond,WI,St. Croix,45.1229,-92.5339
Baileys Harbor,WI,Door,45.0659,-87.133
Merrimac,WI,Sauk,43.3741,-89.6272
Oregon,WI,Dane,42.9252,-89.3887
Downing,WI,Dunn,45.0498,-92.1243
Catawba,WI,Price,45.5371,-90.5335
Bowler,WI,Shawano,44.8627,-88.9814
Wisconsin Rapids,WI,Wood,44.3928,-89.8265
Tustin,WI,Waushara,44.1698,-88.896
Cuba City,WI,Grant,42.6036,-90.4318
Webster,WI,Burnett,45.8798,-92.3628
Lone Rock,WI,Richland,43.1857,-90.2012
Pittsville,WI,Wood,44.439,-90.1301
Shorewood Hills,WI,Dane,43.0788,-89.447
Fox Point,WI,Milwaukee,43.1581,-87.9013
Winter,WI,Sawyer,45.8221,-91.013
Lake Geneva,WI,Walworth,42.5825,-88.4282
Coleman,WI,Marinette,45.0695,-88.0348
Springfield,WI,Walworth,42.6407,-88.4135
Marengo,WI,Ashland,46.4219,-90.8081
Siren,WI,Burnett,45.7826,-92.3823
Argonne,WI,Forest,45.6582,-88.8777
Packwaukee,WI,Marquette,43.7653,-89.4599
Dodgeville,WI,Iowa,42.966,-90.1297
Marathon City,WI,Marathon,44.9379,-89.8436
St. Joseph,WI,La Crosse,43.7855,-91.0436
Cascade,WI,Sheboygan,43.6598,-88.0075
Turtle Lake,WI,Barron,45.3934,-92.1451
Green Valley,WI,Shawano,44.7969,-88.2682
Beloit,WI,Rock,42.523,-89.0184
Bear Creek,WI,Outagamie,44.5313,-88.7275
Glen Haven,WI,Grant,42.8313,-91.0633
South Milwaukee,WI,Milwaukee,42.912,-87.8627
Hager City,WI,Pierce,44.6012,-92.5336
Saxon,WI,Iron,46.4941,-90.41
Green Bay,WI,Brown,44.515,-87.9896
Browntown,WI,Green,42.5788,-89.7894
Barron,WI,Barron,45.4015,-91.8476
Prairie du Sac,WI,Sauk,43.292,-89.7352
Suamico,WI,Brown,44.6352,-88.0664
Hancock,WI,Waushara,44.1333,-89.5209
Ettrick,WI,Trempealeau,44.1695,-91.265
Ridgeland,WI,Dunn,45.2025,-91.8965
Stockholm,WI,Pepin,44.4852,-92.2633
Weyauwega,WI,Waupaca,44.324,-88.9332
Cross Plains,WI,Dane,43.1146,-89.6475
Jackson,WI,Washington,43.3244,-88.1668
Barronett,WI,Barron,45.6363,-91.9942
Okauchee Lake,WI,Waukesha,43.1248,-88.4408
Cobb,WI,Iowa,42.9661,-90.3296
Eagle,WI,Waukesha,42.879,-88.4696
Eagle Lake,WI,Racine,42.7014,-88.1291
Birch Hill,WI,Ashland,46.5209,-90.5555
Tomahawk,WI,Lincoln,45.4746,-89.7228
Ripon,WI,Fond du Lac,43.8436,-88.8386
Gordon,WI,Douglas,46.2409,-91.7995
Merrill,WI,Lincoln,45.1818,-89.7004
Potter,WI,Calumet,44.1202,-88.0991
Lac La Belle,WI,Waukesha,43.1428,-88.5302
Cottage Grove,WI,Dane,43.0908,-89.2026
Ashwaubenon,WI,Brown,44.4796,-88.0889
Balsam Lake,WI,Polk,45.4585,-92.4528
Curtiss,WI,Clark,44.9521,-90.435
Sandy Hook,WI,Grant,42.5466,-90.6168
Glenbeulah,WI,Sheboygan,43.7982,-88.0465
Taycheedah,WI,Fond du Lac,43.8122,-88.3914
Hartford,WI,Washington,43.322,-88.3782
St. Cloud,WI,Fond du Lac,43.8245,-88.1687
Milton,WI,Rock,42.7751,-88.943
West Salem,WI,La Crosse,43.8989,-91.0882
Tigerton,WI,Shawano,44.7409,-89.0459
Washburn,WI,Bayfield,46.6769,-90.9017
Adell,WI,Sheboygan,43.6214,-87.9482
Wausaukee,WI,Marinette,45.378,-87.9552
Phillips,WI,Price,45.6958,-90.4018
Goodman,WI,Marinette,45.6231,-88.3518
Jefferson,WI,Jefferson,43.0044,-88.8084
Spring Valley,WI,Pierce,44.85,-92.2443
White Lake,WI,Langlade,45.1617,-88.7704
Verona,WI,Dane,42.9884,-89.5381
Fox Lake,WI,Dodge,43.5618,-88.913
Valders,WI,Manitowoc,44.0696,-87.8859
Wauzeka,WI,Crawford,43.0851,-90.8995
Hurley,WI,Iron,46.4462,-90.1983
Madison,WI,Dane,43.0827,-89.3923
West Allis,WI,Milwaukee,43.0068,-88.0296
Maine,WI,Marathon,45.0503,-89.6823
Hustler,WI,Juneau,43.8773,-90.2658
Amery,WI,Polk,45.3045,-92.3635
Caroline,WI,Shawano,44.722,-88.8948
Reeseville,WI,Dodge,43.3062,-88.8445
Iron River,WI,Bayfield,46.567,-91.407
Bagley,WI,Grant,42.9015,-91.0974
Gratiot,WI,Lafayette,42.5801,-90.0235
Osceola,WI,Polk,45.3194,-92.6935
Neopit,WI,Menominee,44.9877,-88.8227
New Glarus,WI,Green,42.813,-89.6337
Stanley,WI,Chippewa,44.9597,-90.9424
Stetsonville,WI,Taylor,45.0772,-90.3143
Montello,WI,Marquette,43.7938,-89.3336
Prentice,WI,Price,45.5408,-90.2898
Mondovi,WI,Buffalo,44.5712,-91.6667
Herbster,WI,Bayfield,46.8421,-91.2419
Clayton,WI,Polk,45.326,-92.171
Como,WI,Walworth,42.6114,-88.4914
Brown Deer,WI,Milwaukee,43.1743,-87.975
Woodruff,WI,Oneida,45.8946,-89.6913
Boaz,WI,Richland,43.3299,-90.5277
Marquette,WI,Green Lake,43.7464,-89.1384
Endeavor,WI,Marquette,43.7163,-89.4695
Mauston,WI,Juneau,43.7995,-90.0775
Oliver,WI,Douglas,46.6493,-92.1883
Howard,WI,Brown,44.5703,-88.0921
Port Edwards,WI,Wood,44.3484,-89.854
Fox Crossing,WI,Winnebago,44.2236,-88.4787
Westboro,WI,Taylor,45.3608,-90.2934
Gays Mills,WI,Crawford,43.322,-90.8489
Sobieski,WI,Oconto,44.7226,-88.0659
Spooner,WI,Washburn,45.8271,-91.886
Elderon,WI,Marathon,44.7843,-89.248
Big Bend,WI,Waukesha,42.9023,-88.2122
Lannon,WI,Waukesha,43.1522,-88.1604
Glen Flora,WI,Rusk,45.497,-90.8935
Eureka,WI,Winnebago,44.0073,-88.8426
Poplar,WI,Douglas,46.5828,-91.7836
Sturgeon Bay,WI,Door,44.8228,-87.3661
Tainter Lake,WI,Dunn,44.9882,-91.8437
Abbotsford,WI,Clark,44.9433,-90.3163
Harrison,WI,Calumet,44.1935,-88.2941
Darien,WI,Walworth,42.6007,-88.7129
Glidden,WI,Ashland,46.1346,-90.5721
Sheldon,WI,Rusk,45.3119,-90.9567
Kimberly,WI,Outagamie,44.267,-88.3377
Greenbush,WI,Sheboygan,43.7778,-88.0902
Iola,WI,Waupaca,44.5091,-89.1248
Yuba,WI,Richland,43.5364,-90.4267
North Fond du Lac,WI,Fond du Lac,43.8107,-88.4861
Allouez,WI,Brown,44.4721,-88.0261
Dunbar,WI,Marinette,45.6471,-88.1754
Auburndale,WI,Wood,44.6266,-90.0144
Soldiers Grove,WI,Crawford,43.3921,-90.7735
La Farge,WI,Vernon,43.5782,-90.6381
McFarland,WI,Dane,43.0196,-89.2868
Waumandee,WI,Buffalo,44.3024,-91.7051
Potosi,WI,Grant,42.6875,-90.7107
Fall River,WI,Columbia,43.3856,-89.0456
Cambridge,WI,Jefferson,43.0071,-89.0214
Gresham,WI,Shawano,44.8478,-88.7856
Zoar,WI,Menominee,45.0178,-88.8945
Wrightstown,WI,Brown,44.3263,-88.1758
Two Rivers,WI,Manitowoc,44.1564,-87.5824
Somerset,WI,St. Croix,45.1269,-92.6756
Delavan Lake,WI,Walworth,42.5987,-88.6177
Clintonville,WI,Waupaca,44.6221,-88.7513
Stoddard,WI,Vernon,43.6622,-91.2181
Benton,WI,Lafayette,42.5702,-90.3835
Wisconsin Dells,WI,Columbia,43.6336,-89.7752
Rhinelander,WI,Oneida,45.636,-89.4256
Redgranite,WI,Waushara,44.0513,-89.1058
Taylor,WI,Jackson,44.3217,-91.1206
Sextonville,WI,Richland,43.2797,-90.2922
Rock Springs,WI,Sauk,43.479,-89.9177
Angelica,WI,Shawano,44.675,-88.3215
Franks Field,WI,Ashland,46.5522,-90.5989
Coloma,WI,Waushara,44.0386,-89.531
Fond du Lac,WI,Fond du Lac,43.7718,-88.4397
Dousman,WI,Waukesha,43.0088,-88.476
Thorp,WI,Clark,44.958,-90.8023
Cameron,WI,Barron,45.4057,-91.7423
Rib Lake,WI,Taylor,45.3196,-90.2031
Richland Center,WI,Richland,43.3403,-90.384
Somers,WI,Kenosha,42.6411,-87.8919
Osseo,WI,Trempealeau,44.5795,-91.212
Frederic,WI,Polk,45.6548,-92.4647
Oakfield,WI,Fond du Lac,43.6843,-88.5476
Alma,WI,Buffalo,44.3366,-91.9222
Cable,WI,Bayfield,46.2013,-91.2933
Potter Lake,WI,Walworth,42.8196,-88.3487
Bangor,WI,La Crosse,43.8937,-90.9935
Kenosha,WI,Kenosha,42.5864,-87.8762
Marion,WI,Waupaca,44.6744,-88.8902
Kiel,WI,Manitowoc,43.9167,-88.0266
Dickeyville,WI,Grant,42.6248,-90.5914
Dalton,WI,Green Lake,43.6562,-89.2069
Augusta,WI,Eau Claire,44.6784,-91.1203
Boyceville,WI,Dunn,45.0427,-92.0384
Blanchardville,WI,Lafayette,42.8094,-89.8606
Merrillan,WI,Jackson,44.4504,-90.8355
Milltown,WI,Polk,45.5261,-92.5015
Random Lake,WI,Sheboygan,43.5541,-87.9548
Racine,WI,Racine,42.7274,-87.8135
Prairie Farm,WI,Barron,45.2368,-91.9805
Pleasant Prairie,WI,Kenosha,42.5266,-87.8895
Arena,WI,Iowa,43.1636,-89.9104
Conrath,WI,Rusk,45.3842,-91.0357
Blue Mounds,WI,Dane,43.018,-89.8265
